Date,Close,Return,Volatility,RSI,Return_Bin,Vol_Bin,RSI_Signal,Observation
2020-12-01 00:00:00-05:00,343.18365478515625,1.0937382149965869,0.1355528715005248,65.18644435017154,High,High,Neutral,"('High', 'High', 'Neutral')"
2020-12-02 00:00:00-05:00,343.9056701660156,0.2103874618712087,0.0916801120789462,65.84106042029839,Medium,Low,Neutral,"('Medium', 'Low', 'Neutral')"
2020-12-03 00:00:00-05:00,343.8118896484375,-0.0272692559947773,0.0890313650414696,65.66833940815047,Medium,Low,Neutral,"('Medium', 'Low', 'Neutral')"
2020-12-04 00:00:00-05:00,346.77471923828125,0.8617589091736599,0.1001946725922234,68.4814887283677,High,Low,Neutral,"('High', 'Low', 'Neutral')"
2020-12-07 00:00:00-05:00,346.06219482421875,-0.2054718451297787,0.0893483148579237,67.05840981070953,Low,Low,Neutral,"('Low', 'Low', 'Neutral')"
2020-12-08 00:00:00-05:00,347.07476806640625,0.2925986303421002,0.0642199044818062,68.07375794305014,Medium,Low,Neutral,"('Medium', 'Low', 'Neutral')"
2020-12-09 00:00:00-05:00,343.9619140625,-0.8968828305348509,0.1027655882412901,61.77045469309358,Low,Low,Neutral,"('Low', 'Low', 'Neutral')"
2020-12-10 00:00:00-05:00,343.849365234375,-0.032721305331651,0.1027765288226172,61.5485465773917,Medium,Low,Neutral,"('Medium', 'Low', 'Neutral')"
2020-12-11 00:00:00-05:00,343.4462280273437,-0.1172423880313022,0.0695645837138213,60.70728742161775,Medium,Low,Neutral,"('Medium', 'Low', 'Neutral')"
2020-12-14 00:00:00-05:00,341.9085388183594,-0.4477234232026394,0.071945185604957,57.48005992193526,Low,Low,Neutral,"('Low', 'Low', 'Neutral')"
2020-12-15 00:00:00-05:00,346.5309143066406,1.3519333282099977,0.1334370586031726,63.723150737734485,High,High,Neutral,"('High', 'High', 'Neutral')"
2020-12-16 00:00:00-05:00,347.07476806640625,0.1569423498200217,0.1088812084513285,64.38572223202294,Medium,Low,Neutral,"('Medium', 'Low', 'Neutral')"
2020-12-17 00:00:00-05:00,349.015625,0.5592042730177438,0.1096720988065722,66.72165821344748,High,Low,Neutral,"('High', 'Low', 'Neutral')"
2020-12-18 00:00:00-05:00,347.6219787597656,-0.3993076929533989,0.1179483456152142,63.50088404990548,Low,High,Neutral,"('Low', 'High', 'Neutral')"
2020-12-21 00:00:00-05:00,346.3791198730469,-0.3575317335091976,0.114740382547872,60.687390870185496,Low,High,Neutral,"('Low', 'High', 'Neutral')"
2020-12-22 00:00:00-05:00,345.7952575683594,-0.1685616341139395,0.0636646607771732,59.35690387654847,Medium,Low,Neutral,"('Medium', 'Low', 'Neutral')"
2020-12-23 00:00:00-05:00,346.10601806640625,0.0898683516460385,0.0625104886362501,59.86130434084168,Medium,Low,Neutral,"('Medium', 'Low', 'Neutral')"
2020-12-24 00:00:00-05:00,347.4525451660156,0.3890504727805721,0.052372746447538,62.058540316442354,High,Low,Neutral,"('High', 'Low', 'Neutral')"
2020-12-28 00:00:00-05:00,350.4374389648437,0.8590795607503532,0.0760146433696068,66.44370509201909,High,Low,Neutral,"('High', 'Low', 'Neutral')"
2020-12-29 00:00:00-05:00,349.76885986328125,-0.1907841535246368,0.0694596626675492,64.64154968878412,Low,Low,Neutral,"('Low', 'Low', 'Neutral')"
2020-12-30 00:00:00-05:00,350.2679748535156,0.1426985210831732,0.0623487375552627,65.39611316351584,Medium,Low,Neutral,"('Medium', 'Low', 'Neutral')"
2020-12-31 00:00:00-05:00,352.04754638671875,0.508060017176093,0.0623307619110183,68.01684943182102,High,Low,Neutral,"('High', 'Low', 'Neutral')"
2021-01-04 00:00:00-05:00,347.2548522949219,-1.3613769335952597,0.1357153883187326,55.76714082821764,Low,High,Neutral,"('Low', 'High', 'Neutral')"
2021-01-05 00:00:00-05:00,349.6465148925781,0.6887341046065476,0.1292923841490102,59.67048733458893,High,High,Neutral,"('High', 'High', 'Neutral')"
2021-01-06 00:00:00-05:00,351.7369079589844,0.5978589739550122,0.1356203199621303,62.7634472367241,High,High,Neutral,"('High', 'High', 'Neutral')"
2021-01-07 00:00:00-05:00,356.9627380371094,1.4857212762939165,0.166875713392091,69.13602550759305,High,High,Neutral,"('High', 'High', 'Neutral')"
2021-01-08 00:00:00-05:00,358.99664306640625,0.5697807677297106,0.1672291759740432,71.20174768273878,High,High,Overbought,"('High', 'High', 'Overbought')"
2021-01-11 00:00:00-05:00,356.5767517089844,-0.6740707480582864,0.1224035599906655,65.5779727831187,Low,High,Neutral,"('Low', 'High', 'Neutral')"
2021-01-12 00:00:00-05:00,356.6519470214844,0.0210881141688545,0.1260990529370319,65.66871448584433,Medium,High,Neutral,"('Medium', 'High', 'Neutral')"
2021-01-13 00:00:00-05:00,357.6124572753906,0.2693130549062728,0.1249749324660665,66.87011103827862,Medium,High,Neutral,"('Medium', 'High', 'Neutral')"
2021-01-14 00:00:00-05:00,356.3600769042969,-0.3502060248782968,0.0781892920898058,63.73816134941172,Low,Low,Neutral,"('Low', 'Low', 'Neutral')"
2021-01-15 00:00:00-05:00,353.7612609863281,-0.7292668529383817,0.0690771742588876,57.69902095325448,Low,Low,Neutral,"('Low', 'Low', 'Neutral')"
2021-01-19 00:00:00-05:00,356.5389709472656,0.7851933683165058,0.0919930458474126,61.85876326051807,High,Low,Neutral,"('High', 'Low', 'Neutral')"
2021-01-20 00:00:00-05:00,361.4730224609375,1.3838743912237383,0.1344945003365713,67.8976197543713,High,High,Neutral,"('High', 'High', 'Neutral')"
2021-01-21 00:00:00-05:00,361.8025817871094,0.0911712093832672,0.1350822662290411,68.25910758494754,Medium,High,Neutral,"('Medium', 'High', 'Neutral')"
2021-01-22 00:00:00-05:00,360.5220947265625,-0.3539187183855818,0.1351839306361635,65.18762621868815,Low,High,Neutral,"('Low', 'High', 'Neutral')"
2021-01-25 00:00:00-05:00,361.94384765625,0.3943594443957199,0.1048136803268382,66.9650638536391,High,Low,Neutral,"('High', 'Low', 'Neutral')"
2021-01-26 00:00:00-05:00,361.37884521484375,-0.1561022365941244,0.1076269820602727,65.53309913961957,Medium,Low,Neutral,"('Medium', 'Low', 'Neutral')"
2021-01-27 00:00:00-05:00,352.5466613769531,-2.4440234825145346,0.180744062518909,48.18657259219472,Low,High,Neutral,"('Low', 'High', 'Neutral')"
2021-01-28 00:00:00-05:00,355.57861328125,0.8600143573775032,0.2032728468293287,52.80492810837976,High,High,Neutral,"('High', 'High', 'Neutral')"
2021-01-29 00:00:00-05:00,348.4600524902344,-2.001965395310512,0.2355744169745996,43.09298386411355,Low,High,Neutral,"('Low', 'High', 'Neutral')"
2021-02-01 00:00:00-05:00,354.2602844238281,1.664532818652531,0.2836869126466246,51.00083130081745,High,High,Neutral,"('High', 'High', 'Neutral')"
2021-02-02 00:00:00-05:00,359.2696533203125,1.4140362656321015,0.3132330389871774,56.608924479594286,High,High,Neutral,"('High', 'High', 'Neutral')"
2021-02-03 00:00:00-05:00,359.5521850585937,0.0786405797623457,0.2348087145178369,56.9084867848346,Medium,High,Neutral,"('Medium', 'High', 'Neutral')"
2021-02-04 00:00:00-05:00,363.6387023925781,1.1365575023048358,0.2389763358191341,61.09248099235402,High,High,Neutral,"('High', 'High', 'Neutral')"
2021-02-05 00:00:00-05:00,365.0699462890625,0.3935895401307565,0.1064267182054121,62.46702089561201,High,Low,Neutral,"('High', 'Low', 'Neutral')"
2021-02-08 00:00:00-05:00,367.70648193359375,0.72220013488693,0.0851748061004314,64.9252538328312,High,Low,Neutral,"('High', 'Low', 'Neutral')"
2021-02-09 00:00:00-05:00,367.461669921875,-0.0665781061109926,0.077091915772478,64.50280669920733,Medium,Low,Neutral,"('Medium', 'Low', 'Neutral')"
2021-02-10 00:00:00-05:00,367.3015441894531,-0.0435761728443506,0.0811889426567988,64.20852416375564,Medium,Low,Neutral,"('Medium', 'Low', 'Neutral')"
2021-02-11 00:00:00-05:00,367.894775390625,0.1615106744190297,0.0522723832532537,64.84837511617626,Medium,Low,Neutral,"('Medium', 'Low', 'Neutral')"
2021-02-12 00:00:00-05:00,369.7120666503906,0.493970390809717,0.05462902805549,66.80606199113946,High,Low,Neutral,"('High', 'Low', 'Neutral')"
2021-02-16 00:00:00-05:00,369.3919372558594,-0.0865888412654891,0.0389541434086848,66.10761251544108,Medium,Low,Neutral,"('Medium', 'Low', 'Neutral')"
2021-02-17 00:00:00-05:00,369.4767150878906,0.0229506449602068,0.0371415496497898,66.20836823848366,Medium,Low,Neutral,"('Medium', 'Low', 'Neutral')"
2021-02-18 00:00:00-05:00,367.90423583984375,-0.4255963052158251,0.0534461527070962,62.49716145471253,Low,Low,Neutral,"('Low', 'Low', 'Neutral')"
2021-02-19 00:00:00-05:00,367.2545776367188,-0.1765835072928601,0.0537108584287193,60.9764422267206,Medium,Low,Neutral,"('Medium', 'Low', 'Neutral')"
2021-02-22 00:00:00-05:00,364.4296569824219,-0.7691995760747861,0.0504016185465348,54.73919238216176,Low,Low,Neutral,"('Low', 'Low', 'Neutral')"
2021-02-23 00:00:00-05:00,364.872314453125,0.1214658198700036,0.0573214205826634,55.50720260229112,Medium,Low,Neutral,"('Medium', 'Low', 'Neutral')"
2021-02-24 00:00:00-05:00,368.8929138183594,1.1019195499281764,0.1128126452333795,61.84081492099856,High,Low,Neutral,"('High', 'Low', 'Neutral')"
2021-02-25 00:00:00-05:00,360.004150390625,-2.40957825286694,0.207736841378876,46.187092727622215,Low,High,Neutral,"('Low', 'High', 'Neutral')"
2021-02-26 00:00:00-05:00,358.149169921875,-0.5152664119947636,0.206481186100289,43.70100462082933,Low,High,Neutral,"('Low', 'High', 'Neutral')"
2021-03-01 00:00:00-05:00,366.8307800292969,2.4240207255863844,0.2870829819878298,55.71523279049909,High,High,Neutral,"('High', 'High', 'Neutral')"
2021-03-02 00:00:00-05:00,363.9683227539063,-0.7803209085022855,0.2943737238035781,51.790847265556025,Low,High,Neutral,"('Low', 'High', 'Neutral')"
2021-03-03 00:00:00-05:00,359.14727783203125,-1.3245781625712216,0.2851958661008268,45.92376652988874,Low,High,Neutral,"('Low', 'High', 'Neutral')"
2021-03-04 00:00:00-05:00,354.7029113769531,-1.2374774164811253,0.2447133744831189,41.28104056124938,Low,High,Neutral,"('Low', 'High', 'Neutral')"
2021-03-05 00:00:00-05:00,361.228271484375,1.8396691704870796,0.2845853303406147,49.37369646763885,High,High,Neutral,"('High', 'High', 'Neutral')"
2021-03-08 00:00:00-05:00,359.4297790527344,-0.4978825229404626,0.2052003548917867,47.43332402288405,Low,High,Neutral,"('Low', 'High', 'Neutral')"
2021-03-09 00:00:00-05:00,364.56146240234375,1.4277290443584834,0.236860368550294,53.09732113530063,High,High,Neutral,"('High', 'High', 'Neutral')"
2021-03-10 00:00:00-05:00,366.8307800292969,0.6224787480275662,0.2042418497697386,55.38659624302659,High,High,Neutral,"('High', 'High', 'Neutral')"
2021-03-11 00:00:00-05:00,370.5500793457031,1.0139005554848035,0.1411833947719944,58.92515790108992,High,High,Neutral,"('High', 'High', 'Neutral')"
2021-03-12 00:00:00-05:00,371.0491027832031,0.1346709838468074,0.1188093976953797,59.39056484006848,Medium,High,Neutral,"('Medium', 'High', 'Neutral')"
2021-03-15 00:00:00-04:00,373.2619018554688,0.5963628683286482,0.0766355099871847,61.47507708440325,High,Low,Neutral,"('High', 'Low', 'Neutral')"
2021-03-16 00:00:00-04:00,372.7911682128906,-0.1261134983876255,0.0707115903488075,60.76055253201864,Medium,Low,Neutral,"('Medium', 'Low', 'Neutral')"
2021-03-17 00:00:00-04:00,374.0622863769531,0.3409732505617269,0.0691461681344613,62.0434735109647,Medium,Low,Neutral,"('Medium', 'Low', 'Neutral')"
2021-03-18 00:00:00-04:00,368.6198425292969,-1.4549565796568298,0.1279106273205476,53.915482165268486,Low,High,Neutral,"('Low', 'High', 'Neutral')"
2021-03-19 00:00:00-04:00,367.9378051757813,-0.185024590330185,0.1261482788129689,52.978808728284605,Medium,High,Neutral,"('Medium', 'High', 'Neutral')"
2021-03-22 00:00:00-04:00,370.8757934570313,0.7985013336279545,0.1343366797478186,56.48578215006546,High,High,Neutral,"('High', 'High', 'Neutral')"
2021-03-23 00:00:00-04:00,367.9566650390625,-0.7870905757312419,0.1423067994397594,52.31112573269907,Low,High,Neutral,"('Low', 'High', 'Neutral')"
2021-03-24 00:00:00-04:00,366.0862121582031,-0.5083350999120495,0.1321023786043895,49.7727746056019,Low,High,Neutral,"('Low', 'High', 'Neutral')"
2021-03-25 00:00:00-04:00,368.14556884765625,0.5625332561181473,0.1083181519596368,52.50534794966788,High,Low,Neutral,"('High', 'Low', 'Neutral')"
2021-03-26 00:00:00-04:00,374.0782775878906,1.6115116525249773,0.1555219223752176,59.36414804533005,High,High,Neutral,"('High', 'High', 'Neutral')"
2021-03-29 00:00:00-04:00,373.8893127441406,-0.0505147866292743,0.1511441992611793,59.07153454701657,Medium,High,Neutral,"('Medium', 'High', 'Neutral')"
2021-03-30 00:00:00-04:00,372.8973693847656,-0.2653040152698405,0.133936177720302,57.47012359971921,Low,High,Neutral,"('Low', 'High', 'Neutral')"
2021-03-31 00:00:00-04:00,374.4088439941406,0.4053326018010672,0.1149259073448829,59.28152504097491,High,High,Neutral,"('High', 'High', 'Neutral')"
2021-04-01 00:00:00-04:00,378.4521179199219,1.0799087656819584,0.1235121721297161,63.73158768992508,High,High,Neutral,"('High', 'High', 'Neutral')"
2021-04-05 00:00:00-04:00,383.8840942382813,1.4353140228716477,0.1145370275002721,68.68334523544303,High,High,Neutral,"('High', 'High', 'Neutral')"
2021-04-06 00:00:00-04:00,383.6574401855469,-0.0590423141089258,0.1148049000376403,68.2645359762345,Medium,High,Neutral,"('Medium', 'High', 'Neutral')"
2021-04-07 00:00:00-04:00,384.1014099121094,0.1157203484305702,0.1007890293053064,68.66756244549902,Medium,Low,Neutral,"('Medium', 'Low', 'Neutral')"
2021-04-08 00:00:00-04:00,385.9246215820313,0.4746693510807587,0.1000964998120166,70.33373511072068,High,Low,Overbought,"('High', 'Low', 'Overbought')"
2021-04-09 00:00:00-04:00,388.7303466796875,0.7270137588409442,0.0925871199147409,72.73644337044043,High,Low,Overbought,"('High', 'Low', 'Overbought')"
2021-04-12 00:00:00-04:00,388.87213134765625,0.0364737842516671,0.0522799433342997,72.85608422518166,Medium,Low,Overbought,"('Medium', 'Low', 'Overbought')"
2021-04-13 00:00:00-04:00,390.0245666503906,0.296353276523198,0.0441505866474276,73.86017202066319,Medium,Low,Overbought,"('Medium', 'Low', 'Overbought')"
2021-04-14 00:00:00-04:00,388.6925659179688,-0.3415171366925373,0.0650921681844063,70.60905800556945,Low,Low,Overbought,"('Low', 'Low', 'Overbought')"
2021-04-15 00:00:00-04:00,392.86810302734375,1.0742518575094673,0.0882589304485301,74.4114747196197,High,Low,Overbought,"('High', 'Low', 'Overbought')"
2021-04-16 00:00:00-04:00,394.1812744140625,0.3342524823470638,0.0821500817596064,75.48561488350873,Medium,Low,Overbought,"('Medium', 'Low', 'Overbought')"
2021-04-19 00:00:00-04:00,392.24462890625,-0.4913083480922009,0.0988542564906084,70.76755656949229,Low,Low,Overbought,"('Low', 'Low', 'Overbought')"
2021-04-20 00:00:00-04:00,389.372802734375,-0.7321518155348428,0.1163046099368755,64.34501783039568,Low,High,Neutral,"('Low', 'High', 'Neutral')"
2021-04-21 00:00:00-04:00,393.0570373535156,0.9461972159503728,0.1297734147566302,68.31753114749736,High,High,Neutral,"('High', 'High', 'Neutral')"
2021-04-22 00:00:00-04:00,389.4671936035156,-0.9133136946664844,0.1247805635660928,61.16645504581482,Low,High,Neutral,"('Low', 'High', 'Neutral')"
2021-04-23 00:00:00-04:00,393.6900329589844,1.0842606064960902,0.1520803059866161,65.71300861382358,High,High,Neutral,"('High', 'High', 'Neutral')"
2021-04-26 00:00:00-04:00,394.5118713378906,0.2087526505889059,0.1465442105160432,66.53419749471244,Medium,High,Neutral,"('Medium', 'High', 'Neutral')"
2021-04-27 00:00:00-04:00,394.4268798828125,-0.0215434467890407,0.1280588128886624,66.35719668950122,Medium,High,Neutral,"('Medium', 'High', 'Neutral')"
2021-04-28 00:00:00-04:00,394.3134765625,-0.0287514178410441,0.1130670419142484,66.10450175020412,Medium,Low,Neutral,"('Medium', 'Low', 'Neutral')"
2021-04-29 00:00:00-04:00,396.8263549804688,0.6372793645997632,0.0757380354228082,68.92812270564012,High,Low,Neutral,"('High', 'Low', 'Neutral')"
2021-04-30 00:00:00-04:00,394.2190551757813,-0.6570379643297208,0.0744273996888868,63.05847523508389,Low,Low,Neutral,"('Low', 'Low', 'Neutral')"
2021-05-03 00:00:00-04:00,395.0692138671875,0.2156564174776276,0.0745348728547262,64.13105088046879,Medium,Low,Neutral,"('Medium', 'Low', 'Neutral')"
2021-05-04 00:00:00-04:00,392.6319274902344,-0.6169264248903183,0.0879098738882148,58.8552369289327,Low,Low,Neutral,"('Low', 'Low', 'Neutral')"
2021-05-05 00:00:00-04:00,392.7547607421875,0.0312845806346606,0.088281168518188,59.03812903991456,Medium,Low,Neutral,"('Medium', 'Low', 'Neutral')"
2021-05-06 00:00:00-04:00,395.89111328125,0.7985523926268279,0.0967692043561589,63.49954111322216,High,Low,Neutral,"('High', 'Low', 'Neutral')"
2021-05-07 00:00:00-04:00,398.7724304199219,0.7278054601404849,0.0913672397415119,67.05010595369559,High,Low,Neutral,"('High', 'Low', 'Neutral')"
2021-05-10 00:00:00-04:00,394.8236389160156,-0.990236837523606,0.126300503035926,58.63238527616824,Low,High,Neutral,"('Low', 'High', 'Neutral')"
2021-05-11 00:00:00-04:00,391.2998962402344,-0.8924852335223998,0.1358742929139519,52.32007852963759,Low,High,Neutral,"('Low', 'High', 'Neutral')"
2021-05-12 00:00:00-04:00,382.9866943359375,-2.12450910009776,0.1991494372410568,41.08283559250222,Low,High,Neutral,"('Low', 'High', 'Neutral')"
2021-05-13 00:00:00-04:00,387.58734130859375,1.2012550411531595,0.2167673943960197,47.76869887541743,High,High,Neutral,"('High', 'High', 'Neutral')"
2021-05-14 00:00:00-04:00,393.538818359375,1.5355189441140116,0.2485300129693535,54.89878015385968,High,High,Neutral,"('High', 'High', 'Neutral')"
2021-05-17 00:00:00-04:00,392.5374755859375,-0.2544457437799963,0.240231148232096,53.57365290781192,Low,High,Neutral,"('Low', 'High', 'Neutral')"
2021-05-18 00:00:00-04:00,389.155517578125,-0.8615630909543759,0.2396021301058639,49.24981304036892,Low,High,Neutral,"('Low', 'High', 'Neutral')"
2021-05-19 00:00:00-04:00,388.13525390625,-0.26217376493195,0.1640902545873584,47.99143544409537,Low,High,Neutral,"('Low', 'High', 'Neutral')"
2021-05-20 00:00:00-04:00,392.3107604980469,1.0757864815870155,0.1598566148698777,53.255468814694815,High,High,Neutral,"('High', 'High', 'Neutral')"
2021-05-21 00:00:00-04:00,391.9895935058594,-0.0818654557880993,0.1123377774822437,52.81268834591645,Medium,Low,Neutral,"('Medium', 'Low', 'Neutral')"
2021-05-24 00:00:00-04:00,395.9856567382813,1.0194309488377185,0.1338811980166733,57.54270525166331,High,High,Neutral,"('High', 'High', 'Neutral')"
2021-05-25 00:00:00-04:00,395.1070251464844,-0.2218847013384595,0.1076069148204345,56.20857215874642,Low,Low,Neutral,"('Low', 'Low', 'Neutral')"
2021-05-26 00:00:00-04:00,395.89111328125,0.1984495554020915,0.096761800727227,57.16305929409612,Medium,Low,Neutral,"('Medium', 'Low', 'Neutral')"
2021-05-27 00:00:00-04:00,396.0989379882813,0.0524954211042372,0.077042783884241,57.427923205826005,Medium,Low,Neutral,"('Medium', 'Low', 'Neutral')"
2021-05-28 00:00:00-04:00,396.8074951171875,0.1788838749492427,0.0733338006226868,58.37294623915773,Medium,Low,Neutral,"('Medium', 'Low', 'Neutral')"
2021-06-01 00:00:00-04:00,396.4579772949219,-0.0880824648139322,0.0284267244144244,57.692620410496325,Medium,Low,Neutral,"('Medium', 'Low', 'Neutral')"
2021-06-02 00:00:00-04:00,397.0814514160156,0.1572610861175771,0.0189104900392574,58.61910669905323,Medium,Low,Neutral,"('Medium', 'Low', 'Neutral')"
2021-06-03 00:00:00-04:00,395.6077575683594,-0.3711313742812638,0.0358830877929325,55.52398979490792,Low,Low,Neutral,"('Low', 'Low', 'Neutral')"
2021-06-04 00:00:00-04:00,399.2258605957031,0.9145682707494718,0.0756265487315666,60.97238074765601,High,Low,Neutral,"('High', 'Low', 'Neutral')"
2021-06-07 00:00:00-04:00,398.8385314941406,-0.0970200429863288,0.0776411947417055,60.12326117135687,Medium,Low,Neutral,"('Medium', 'Low', 'Neutral')"
2021-06-08 00:00:00-04:00,398.923583984375,0.0213250434745404,0.0763295443682927,60.25415495578915,Medium,Low,Neutral,"('Medium', 'Low', 'Neutral')"
2021-06-09 00:00:00-04:00,398.3284606933594,-0.1491822782377583,0.0785588782208711,58.7997692120588,Medium,Low,Neutral,"('Medium', 'Low', 'Neutral')"
2021-06-10 00:00:00-04:00,400.1799926757813,0.4648254305501975,0.0715225714332372,61.88243677366125,High,Low,Neutral,"('High', 'Low', 'Neutral')"
2021-06-11 00:00:00-04:00,400.84130859375,0.1652546179400138,0.039036156376882,62.94876802698688,Medium,Low,Neutral,"('Medium', 'Low', 'Neutral')"
2021-06-14 00:00:00-04:00,401.73876953125,0.2238943238281887,0.0363812918105384,64.40408769535328,Medium,Low,Neutral,"('Medium', 'Low', 'Neutral')"
2021-06-15 00:00:00-04:00,401.0019226074219,-0.1834144423471739,0.0430613866318558,62.24242150790938,Medium,Low,Neutral,"('Medium', 'Low', 'Neutral')"
2021-06-16 00:00:00-04:00,398.7630004882813,-0.5583320161116845,0.0633566167912112,56.08283509686128,Low,Low,Neutral,"('Low', 'Low', 'Neutral')"
2021-06-17 00:00:00-04:00,398.6306762695313,-0.0331836751624292,0.0499148353673748,55.73179788189526,Medium,Low,Neutral,"('Medium', 'Low', 'Neutral')"
2021-06-18 00:00:00-04:00,393.2530822753906,-1.3490165996418724,0.0976138143149049,43.74756065543108,Low,Low,Neutral,"('Low', 'Low', 'Neutral')"
2021-06-21 00:00:00-04:00,398.8828430175781,1.431587187979133,0.1609458510609456,54.72401067526051,High,High,Neutral,"('High', 'High', 'Neutral')"
2021-06-22 00:00:00-04:00,401.015380859375,0.5346276178900267,0.1677011399846837,58.06224781643158,High,High,Neutral,"('High', 'High', 'Neutral')"
2021-06-23 00:00:00-04:00,400.5320434570313,-0.1205283950226454,0.1612249450769419,57.03580408893897,Medium,High,Neutral,"('Medium', 'High', 'Neutral')"
2021-06-24 00:00:00-04:00,402.9013977050781,0.5915517339378784,0.164299027727314,60.703238370573686,High,High,Neutral,"('High', 'High', 'Neutral')"
2021-06-25 00:00:00-04:00,404.3326110839844,0.3552267098248851,0.0887055184836378,62.770529243230015,Medium,Low,Neutral,"('Medium', 'Low', 'Neutral')"
2021-06-28 00:00:00-04:00,405.1476745605469,0.2015824235342744,0.0454093772840286,63.93415328551436,Medium,Low,Neutral,"('Medium', 'Low', 'Neutral')"
2021-06-29 00:00:00-04:00,405.36566162109375,0.0538043469664017,0.0433847925131916,64.25592939661944,Medium,Low,Neutral,"('Medium', 'Low', 'Neutral')"
2021-06-30 00:00:00-04:00,405.7068481445313,0.0841675937900188,0.0350102141709925,64.78550139346657,Medium,Low,Neutral,"('Medium', 'Low', 'Neutral')"
2021-07-01 00:00:00-04:00,407.95306396484375,0.553654894065847,0.0327831809844371,68.13290286981601,High,Low,Neutral,"('High', 'Low', 'Neutral')"
2021-07-02 00:00:00-04:00,411.0713806152344,0.7643812305474729,0.0494915439549155,72.09816958299722,High,Low,Overbought,"('High', 'Low', 'Overbought')"
2021-07-06 00:00:00-04:00,410.3225402832031,-0.1821679560641054,0.0617749491190699,69.85039646715667,Medium,Low,Neutral,"('Medium', 'Low', 'Neutral')"
2021-07-07 00:00:00-04:00,411.7725830078125,0.3533909503505628,0.0592710124988154,71.69087570910719,Medium,Low,Overbought,"('Medium', 'Low', 'Overbought')"
2021-07-08 00:00:00-04:00,408.4175720214844,-0.814772795658536,0.1011180154948547,62.22592208709028,Low,Low,Neutral,"('Low', 'Low', 'Neutral')"
2021-07-09 00:00:00-04:00,412.77728271484375,1.067464034855492,0.1192666685069677,68.11662705202846,High,High,Neutral,"('High', 'High', 'Neutral')"
2021-07-12 00:00:00-04:00,414.25579833984375,0.3581872566425614,0.1112114314949833,69.8346714804568,Medium,Low,Neutral,"('Medium', 'Low', 'Neutral')"
2021-07-13 00:00:00-04:00,412.84368896484375,-0.3408786022209287,0.1147633395810863,66.16741407341314,Low,High,Neutral,"('Low', 'High', 'Neutral')"
2021-07-14 00:00:00-04:00,413.459716796875,0.1492157561075568,0.113087572543888,66.98200154047741,Medium,Low,Neutral,"('Medium', 'Low', 'Neutral')"
2021-07-15 00:00:00-04:00,412.0475158691406,-0.3415570780812449,0.0923784691643703,63.22393149386652,Low,Low,Neutral,"('Low', 'Low', 'Neutral')"
2021-07-16 00:00:00-04:00,408.8155517578125,-0.78436684771922,0.0717785576774776,55.54335872171746,Low,Low,Neutral,"('Low', 'Low', 'Neutral')"
2021-07-19 00:00:00-04:00,402.7781677246094,-1.4767990129641029,0.0975541458741555,44.63509701703273,Low,Low,Neutral,"('Low', 'Low', 'Neutral')"
2021-07-20 00:00:00-04:00,408.5501708984375,1.4330476764506717,0.1735150263597824,53.94709519006934,High,High,Neutral,"('High', 'High', 'Neutral')"
2021-07-21 00:00:00-04:00,411.8579406738281,0.8096361257459606,0.1877529670055624,58.27789353838119,High,High,Neutral,"('High', 'High', 'Neutral')"
2021-07-22 00:00:00-04:00,412.7203979492188,0.2094064943799711,0.1869376178609428,59.35125277540049,Medium,High,Neutral,"('Medium', 'High', 'Neutral')"
2021-07-23 00:00:00-04:00,416.9664611816406,1.0287989771090356,0.1810030657880952,64.23022781167879,High,High,Neutral,"('High', 'High', 'Neutral')"
2021-07-26 00:00:00-04:00,417.9900817871094,0.2454923119159069,0.0823988595851099,65.31118414686003,Medium,Low,Neutral,"('Medium', 'Low', 'Neutral')"
2021-07-27 00:00:00-04:00,416.0850524902344,-0.4557594497769157,0.0919653131794265,61.581358224467,Low,Low,Neutral,"('Low', 'Low', 'Neutral')"
2021-07-28 00:00:00-04:00,415.9144287109375,-0.0410069475641372,0.0858452296710051,61.24400321972392,Medium,Low,Neutral,"('Medium', 'Low', 'Neutral')"
2021-07-29 00:00:00-04:00,417.6393737792969,0.414735568012281,0.0872612615381725,63.4254152006568,High,Low,Neutral,"('High', 'Low', 'Neutral')"
2021-07-30 00:00:00-04:00,415.6112060546875,-0.4856265601243748,0.0643627358284937,59.20576852983709,Low,Low,Neutral,"('Low', 'Low', 'Neutral')"
2021-08-02 00:00:00-04:00,414.7392272949219,-0.2098063639917602,0.0583707940877883,57.43652487733761,Low,Low,Neutral,"('Low', 'Low', 'Neutral')"
2021-08-03 00:00:00-04:00,418.1133117675781,0.8135436077901792,0.0818456446776724,62.14983608718861,High,Low,Neutral,"('High', 'Low', 'Neutral')"
2021-08-04 00:00:00-04:00,416.056640625,-0.4918932463268244,0.092284670039934,57.93822907268282,Low,Low,Neutral,"('Low', 'Low', 'Neutral')"
2021-08-05 00:00:00-04:00,418.69146728515625,0.6332855680895255,0.0993464931589329,61.53449023672863,High,Low,Neutral,"('High', 'Low', 'Neutral')"
2021-08-06 00:00:00-04:00,419.3833312988281,0.1652443547889737,0.0871759328943916,62.44254736843995,Medium,Low,Neutral,"('Medium', 'Low', 'Neutral')"
2021-08-09 00:00:00-04:00,419.0421752929688,-0.0813470589789089,0.0839625074924184,61.66945962694528,Medium,Low,Neutral,"('Medium', 'Low', 'Neutral')"
